Session Title,OBESITY by ICD and BMI County Age 2023,,,
Session ID,2776923,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States ND_VA,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2023 - 12/31/2023,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/14/2025,,,
,,,,
,,,,
,Measures,BMI 30+ (%),OBESITY (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"JACKSON, OH",8.86%,5.91%,237
,"MEIGS, OH",10.56%,4.60%,587
,"FOREST, PA",-,-,10 or fewer
,"ARMSTRONG, PA",8.01%,-,462
,"PIKE, OH",9.47%,4.53%,243
,"HENDERSON, TN",11.82%,6.36%,220
,"VINTON, OH",7.42%,4.95%,283
,"PICKAWAY, OH",6.40%,3.00%,4034
,"SOUTHAMPTON, VA",9.91%,4.36%,918
,"CRAWFORD, OH",9.25%,4.37%,6107
,"MARION, TN",8.75%,4.57%,1268
,"SURRY, VA",7.39%,5.91%,406
,"HOPEWELL CITY, VA",9.01%,4.63%,1254
,"MORROW, OH",7.90%,4.96%,2925
,"BRUNSWICK, VA",11.18%,5.50%,1145
,"WILLIAMSBURG, SC",10.34%,3.78%,1876
,"BUCHANAN, VA",11.16%,6.52%,690
,"PORTSMOUTH CITY, VA",8.42%,3.77%,4001
,"ZAVALA, TX",11.65%,-,103
,"PETERSBURG CITY, VA",10.81%,3.71%,3313
,"SUSSEX, VA",9.91%,4.22%,545
,"DECATUR, TN",-,-,61
,"COLUMBIANA, OH",9.17%,1.44%,3817
,"ROSS, OH",8.31%,3.74%,963
,"LAKE, TN",6.11%,-,180
,"FRANKLIN CITY, VA",9.32%,4.19%,1073
,"VENANGO, PA",8.88%,-,214
,"LOGAN, OH",6.43%,3.22%,1213
,"GUERNSEY, OH",8.50%,-,306
,"NOTTOWAY, VA",11.16%,5.92%,878
,"PREBLE, OH",8.97%,4.55%,6346
,"FAYETTE, OH",8.35%,3.48%,1234
,"CLARK, OH",7.28%,4.57%,17152
,"WARREN, PA",9.52%,-,315
,"SUFFOLK CITY, VA",6.74%,2.91%,4853
,"MANASSAS PARK CITY, VA",8.84%,5.78%,294
,"SCIOTO, OH",10.55%,7.71%,597
,"RICHLAND, OH",6.91%,3.29%,12038
,"MORGAN, OH",-,-,130
,"MARION, SC",11.10%,3.48%,3566
,"WYTHE, VA",10.43%,1.82%,604
,"CAMPBELL, VA",11.00%,2.62%,1491
,"WESTMORELAND, PA",6.83%,2.69%,5912
,"WASHINGTON, OH",8.98%,2.62%,1905
,"MCNAIRY, TN",11.25%,6.43%,622
,"MONROE, OH",7.99%,3.06%,1177
,"LEE, SC",10.25%,3.14%,732
,"EDGEFIELD, SC",10.82%,2.40%,1165
,"CLEARFIELD, PA",12.31%,-,130
,"WILLIAMS, OH",8.51%,5.31%,6348
,"DINWIDDIE, VA",10.06%,3.66%,1938
,"ESSEX, VA",11.97%,8.22%,1362
,"TRUMBULL, OH",5.68%,2.31%,8886
,"CROCKETT, TN",5.74%,6.08%,296
,"MECKLENBURG, VA",9.66%,5.19%,2795
,"COSHOCTON, OH",4.46%,5.31%,471
,"UNION, SC",11.10%,8.55%,4559
,"PITTSYLVANIA, VA",9.05%,3.74%,1017
