Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2023,,,
Session ID,2776086,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States FL_KS,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2023 - 12/31/2023,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/12/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"DEKALB, IN",-,-,905
,"RANDOLPH, IL",-,-,61
,"OHIO, IN",-,-,870
,"PIKE, IN",-,-,1371
,"OSAGE, KS",-,-,2313
,"CRAWFORD, IN",-,-,567
,"NOBLE, IN",0.29%,0.45%,7603
,"DECATUR, IA",-,-,692
,"HARPER, KS",-,-,11
,"GREENE, IN",-,-,133
,"UNION, IN",-,-,1219
,"LYON, KS",0.39%,0.48%,3300
,"MERIWETHER, GA",-,1.32%,831
,"WASHINGTON, IN",1.19%,1.32%,1590
,"DIXIE, FL",-,-,939
,"SHAWNEE, KS",0.43%,0.58%,28236
,"STEPHENS, GA",0.23%,0.49%,4722
,"WABASH, IN",0.24%,0.49%,5056
,"WHITLEY, IN",0.22%,0.40%,5808
,"HUNTINGTON, IN",0.21%,0.39%,6674
,"HARRISON, IN",0.57%,0.73%,4246
,"WABAUNSEE, KS",-,-,556
,"JEFFERSON, KS",-,0.68%,1754
,"MINIDOKA, ID",0.90%,1.09%,1563
,"COFFEY, KS",-,-,310
,"MASSAC, IL",-,-,1032
,"SWITZERLAND, IN",-,1.14%,1053
,"LAGRANGE, IN",0.47%,0.63%,3164
,"LAKE, IN",0.33%,0.52%,29993
,"FAYETTE, IN",-,0.42%,3817
,"DEARBORN, IN",0.38%,0.52%,9177
,"CHASE, KS",-,-,110
,"WEBSTER, GA",-,-,10 or fewer
,"BOND, IL",-,-,1501
,"MARSHALL, IN",-,0.30%,5043
,"MUSCATINE, IA",0.41%,0.47%,8010
,"POTTAWATOMIE, KS",-,-,893
,"TAMA, IA",-,0.44%,2495
,"FRANKLIN, IN",-,-,2444
,"WAYNE, IN",0.17%,0.44%,9361
,"GIBSON, IN",0.21%,0.29%,6134
,"BRADFORD, FL",0.55%,0.67%,2547
,"SHELBY, IL",-,0.69%,1599
,"BROWN, KS",-,-,194
,"SCOTT, IN",0.95%,1.19%,1258
,"MOULTRIE, IL",-,-,1039
,"PORTER, IN",0.47%,0.61%,5284
,"DOUGLAS, IL",0.63%,0.70%,2701
