Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2025,,,
Session ID,2775853,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States KY_NC,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2025 - 10/30/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/12/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"VANCE, NC",2.01%,2.06%,2041
,"BERTIE, NC",-,0.79%,2018
,"WASHINGTON, NC",-,0.93%,1291
,"SHELBY, MO",-,-,10 or fewer
,"MARTIN, NC",0.91%,1.23%,1863
,"LENOIR, NC",1.19%,1.42%,4773
,"BLADEN, NC",1.18%,1.44%,3882
,"DONA ANA, NM",-,-,509
,"CLEVELAND, NC",-,0.41%,2703
,"PERRY, MS",0.54%,-,2019
,"WARREN, NC",-,1.98%,607
,"WEBSTER, MS",-,0.87%,1381
,"HERTFORD, NC",0.88%,1.03%,2713
,"JEFFERSON DAVIS, MS",-,-,1140
,"CLAY, MS",0.46%,0.70%,2837
,"GRANVILLE, NC",0.74%,0.85%,5389
,"WALTHALL, MS",-,1.22%,1066
,"YAZOO, MS",0.80%,1.10%,2263
,"WILSON, NC",1.15%,1.50%,4005
,"YADKIN, NC",-,0.32%,3444
,"SOMERSET, MD",-,1.29%,1393
,"MCDOWELL, NC",-,-,2457
,"MERCER, MO",-,-,336
,"ANDERSON, KY",0.54%,0.68%,2936
,"PENDLETON, KY",-,-,2442
,"KEMPER, MS",1.43%,1.55%,841
,"BEAUFORT, NC",0.60%,0.86%,4198
,"MONTGOMERY, MS",-,-,862
,"EDGECOMBE, NC",0.76%,1.23%,6584
,"ROBESON, NC",0.81%,1.26%,10485
,"LAWRENCE, MS",0.94%,0.94%,1172
,"IRON, MO",-,-,210
,"ALAMANCE, NC",0.64%,0.89%,19831
,"GATES, NC",-,-,768
,"CHOCTAW, MS",-,-,496
,"POWELL, KY",-,-,495
,"LUNA, NM",-,-,58
,"STOKES, NC",-,0.27%,5166
,"ESTILL, KY",-,1.02%,1367
,"SCHOHARIE, NY",0.41%,0.53%,3391
,"GRUNDY, MO",-,-,1259
,"MADISON, NC",-,-,1134
,"RIPLEY, MO",-,-,756
,"HINDS, MS",0.71%,0.89%,19237
,"SAMPSON, NC",0.96%,1.46%,3140
,"KEYA PAHA, NE",-,-,16
,"NEWTON, MS",0.71%,0.98%,1836
,"COVINGTON, MS",0.72%,0.72%,2497
,"NESHOBA, MS",1.08%,1.32%,2127
,"HOWARD, MO",-,-,10 or fewer
,"HOLMES, MS",0.76%,1.35%,1706
,"FREEBORN, MN",-,-,234
,"MARION, MS",0.68%,0.71%,3404
,"SURRY, NC",0.25%,0.44%,4348
,"NANCE, NE",-,-,95
,"GALLATIN, KY",-,-,1240
,"TREASURE, MT",-,-,30
,"ORLEANS, NY",0.57%,0.78%,3315
,"WAYNE, NC",0.86%,1.24%,8294
,"LEAKE, MS",0.82%,0.78%,2432
,"CHOWAN, NC",-,0.69%,2036
,"SPENCER, KY",0.63%,0.68%,2072
,"SAINT FRANCOIS, MO",-,-,1233
,"HUMPHREYS, MS",-,-,449
,"SCOTT, MS",0.70%,0.86%,1859
,"CLARKE, MS",-,-,1783
,"WASHINGTON, MD",0.25%,0.60%,16495
,"KNOX, KY",0.94%,1.30%,2992
,"PIKE, MS",1.40%,1.54%,2141
,"CHICKASAW, MS",0.62%,0.68%,1921
,"WORTH, MO",-,-,193
,"GRANT, KY",0.35%,0.40%,5747
,"SULLIVAN, MO",-,-,78
,"LEFLORE, MS",0.71%,0.71%,2829
,"RUTHERFORD, NC",-,-,928
,"HYDE, NC",-,-,264
,"CASWELL, NC",-,1.16%,1290
,"NELSON, KY",0.84%,1.14%,2990
,"DAVIDSON, NC",0.15%,0.39%,9896
,"THURSTON, NE",-,-,142
,"MISSISSIPPI, MO",-,-,1879
,"MCKINLEY, NM",-,-,54
,"ST JOHN THE BAPTIST, LA",-,0.37%,3209
,"FRANKLIN, KY",0.31%,0.51%,7060
,"LAUREL, KY",0.77%,0.96%,3654
,"IBERVILLE, LA",0.43%,0.48%,3991
,"UNION, KY",-,0.50%,2202
,"QUITMAN, MS",-,-,97
,"ELKO, NV",0.81%,2.43%,2102
