Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2023,,,
Session ID,2780416,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,Country of Residence: United States of America,State of Residence: States KY_NC,Has Any Encounters?,Base Patient
Session Date Range,1/1/2023 - 12/31/2023,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/25/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"VANCE, NC",1.89%,2.06%,2329
,"BERTIE, NC",-,-,2127
,"ESMERALDA, NV",-,-,10 or fewer
,"HOWARD, MO",-,-,10 or fewer
,"MONROE, MO",-,-,10 or fewer
,"HERTFORD, NC",0.64%,0.93%,2796
,"POWELL, KY",-,-,593
,"KEWEENAW, MI",-,-,20
,"WEBSTER, MS",-,-,1453
,"WARREN, NC",-,-,656
,"LENOIR, NC",0.44%,0.84%,5922
,"SOMERSET, MD",-,1.01%,1486
,"YADKIN, NC",-,0.31%,3599
,"CLEVELAND, NC",-,0.52%,2893
,"WALTHALL, MS",1.14%,1.29%,1317
,"EDGECOMBE, NC",0.35%,0.78%,7408
,"GRANVILLE, NC",0.71%,0.91%,5797
,"BLADEN, NC",0.97%,1.17%,4629
,"ESTILL, KY",0.79%,1.45%,1521
,"PENDLETON, KY",-,-,2682
,"STOKES, NC",-,0.31%,5487
,"PERRY, MS",0.60%,0.65%,2318
,"CLAY, MS",0.40%,0.43%,3034
,"SURRY, NC",-,0.34%,4733
,"TREASURE, MT",-,-,29
,"CHRISTIAN, KY",-,-,1529
,"WILSON, NC",0.48%,0.72%,4565
,"KNOX, KY",1.19%,1.54%,2527
,"JONES, NC",-,-,242
,"GATES, NC",-,-,861
,"ANDERSON, KY",0.49%,0.68%,3075
,"MARTIN, NC",-,0.71%,1697
,"SCHOHARIE, NY",-,0.43%,3726
,"YAZOO, MS",0.58%,0.86%,2778
,"AITKIN, MN",-,-,757
,"MUHLENBERG, KY",0.89%,0.99%,2020
,"ALAMANCE, NC",0.56%,0.84%,22459
,"CHOCTAW, MS",-,-,591
,"GALLATIN, KY",-,-,1353
,"RUTHERFORD, NC",-,-,1114
,"WASHINGTON, NC",-,-,1329
,"MERCER, MO",-,-,388
,"JEFFERSON DAVIS, MS",-,-,1323
,"UNION, KY",-,0.51%,2375
,"BOYD, NE",-,-,39
,"BEAUFORT, NC",0.28%,0.58%,4626
,"COVINGTON, MS",0.77%,0.84%,2729
,"DOUGLAS, MO",-,-,11
,"SAMPSON, NC",0.79%,1.13%,3276
,"WHITLEY, KY",0.44%,0.70%,5005
,"WASHINGTON, MO",-,-,170
,"WASHINGTON, MD",0.26%,0.58%,19565
,"WAYNE, NC",0.40%,0.74%,10163
,"MISSISSIPPI, MO",-,-,2098
,"MONTGOMERY, MS",-,-,993
