Session Title,OBESITY by ICD and BMI County Age 2024,,,
Session ID,2776934,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States KY_NC,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2024 - 12/31/2024,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/14/2025,,,
,,,,
,,,,
,Measures,BMI 30+ (%),OBESITY (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"MADISON, MO",10.92%,-,174
,"IRON, MO",12.97%,-,239
,"BERTIE, NC",10.12%,5.71%,2155
,"HOLT, NE",-,-,111
,"DEKALB, MO",6.39%,-,485
,"NANCE, NE",14.81%,-,108
,"JEFFERSON, MS",9.88%,7.56%,172
,"WASHINGTON, NC",10.74%,7.80%,1359
,"SOMERSET, MD",9.22%,4.68%,1496
,"GENTRY, MO",11.87%,1.95%,615
,"HARRISON, MO",9.47%,-,243
,"GATES, NC",8.56%,3.42%,876
,"JASPER, MS",7.61%,3.51%,1025
,"POWELL, KY",11.02%,7.68%,599
,"LAUREL, KY",12.30%,8.31%,3635
,"CLINTON, MO",7.30%,2.58%,466
,"SAINT FRANCOIS, MO",10.88%,2.19%,1369
,"WASHINGTON, MO",-,-,159
,"LENOIR, NC",9.06%,4.45%,5864
,"WAYNE, KY",16.67%,9.26%,216
,"MARTIN, NC",9.67%,6.35%,2110
,"WILSON, NC",8.62%,8.25%,4619
,"ANDREW, MO",10.24%,2.96%,1552
,"SHERMAN, NE",-,-,39
,"ROCK, NE",-,-,11
,"WALTHALL, MS",10.62%,3.59%,1281
,"BUCHANAN, MO",10.83%,3.69%,8051
,"HERTFORD, NC",9.10%,4.04%,2846
,"RAY, MO",6.15%,-,195
,"LOUP, NE",-,-,10 or fewer
,"NICHOLAS, KY",6.77%,8.65%,266
,"HOLT, MO",11.61%,4.12%,534
,"WAYNE, MS",8.06%,3.68%,869
,"SALINE, MO",-,-,29
