Session Title,OBESITY by ICD and BMI County Age 2024,,,
Session ID,2776929,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States FL_KS,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2024 - 12/31/2024,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/14/2025,,,
,,,,
,,,,
,Measures,BMI 30+ (%),OBESITY (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"WEBSTER, GA",-,-,10 or fewer
,"PERRY, IL",-,-,20
,"BROWN, KS",8.43%,6.63%,166
,"CALHOUN, IL",-,-,30
,"RANDOLPH, IL",-,-,42
,"DONIPHAN, KS",7.47%,3.26%,522
,"FRANKLIN, IL",-,-,50
,"REPUBLIC, KS",-,-,26
,"ATCHISON, KS",9.86%,5.16%,213
,"DEKALB, IN",9.79%,4.73%,909
,"GREENE, IL",-,-,152
,"PULASKI, IL",11.42%,-,289
,"WASHINGTON, IN",9.81%,3.27%,1620
,"ALEXANDER, IL",8.42%,-,297
,"HARDIN, IL",-,-,25
,"WOODSON, KS",-,-,45
,"JACKSON, IL",11.65%,-,103
,"WABAUNSEE, KS",4.29%,2.68%,559
,"WILLIAMSON, IL",-,-,118
,"JOHNSON, IL",7.72%,4.04%,272
,"SCOTT, IL",-,-,72
,"POPE, IL",-,-,114
,"CRAWFORD, IN",8.28%,5.17%,580
,"JERSEY, IL",5.52%,4.42%,362
,"COFFEY, KS",7.67%,-,313
,"UNION, IN",8.05%,4.53%,1192
,"PUTNAM, IN",-,-,120
,"BOURBON, KS",-,-,72
,"NEOSHO, KS",-,-,75
,"CLAY, KS",-,-,81
,"OSAGE, KS",7.23%,4.97%,2336
,"MASSAC, IL",8.05%,3.38%,1006
,"OHIO, IN",8.31%,4.43%,903
,"MORRIS, KS",-,-,135
,"UNION, IL",6.10%,3.66%,328
,"GREENWOOD, KS",6.47%,-,170
,"CHATTOOGA, GA",9.51%,5.27%,873
,"JENNINGS, IN",7.44%,3.26%,1411
,"PIKE, IL",-,-,74
,"SMITH, KS",-,-,18
,"HARRISON, IN",8.73%,4.73%,4275
,"DELAWARE, IA",5.08%,2.15%,885
,"SAC, IA",6.80%,2.27%,1014
,"MADISON, IL",7.21%,3.74%,4673
,"FAYETTE, IN",9.76%,4.73%,3740
,"GREENE, IN",10.32%,-,126
,"POTTAWATTAMIE, IA",10.53%,4.37%,1121
,"SHELBY, IN",8.61%,5.65%,1080
,"PIKE, IN",9.09%,5.13%,1364
,"CHEROKEE, KS",-,-,38
,"LAWRENCE, IL",6.57%,2.93%,990
,"LYON, KS",7.38%,3.13%,3293
,"TAMA, IA",9.61%,6.13%,2611
,"SWITZERLAND, IN",9.65%,4.11%,1119
,"STARK, IL",7.28%,2.46%,934
,"BUCHANAN, IA",6.99%,5.24%,1660
,"HARDEE, FL",11.13%,4.66%,2058
,"MINIDOKA, ID",7.81%,3.40%,1883
,"CASS, IL",7.02%,-,356
,"BOND, IL",9.43%,3.80%,1421
,"SCHUYLER, IL",-,-,131
,"ALLEN, KS",8.53%,2.90%,551
,"MERIWETHER, GA",6.04%,4.78%,795
,"MONTGOMERY, KS",10.19%,-,108
,"RUSH, IN",9.01%,3.66%,355
,"CRAWFORD, IL",7.25%,2.37%,717
,"MARSHALL, IL",7.27%,3.05%,2036
,"CHRISTIAN, IL",6.57%,2.75%,1416
,"HENDERSON, IL",9.32%,3.96%,858
,"CRAWFORD, IA",-,-,130
,"WARREN, IL",8.77%,3.17%,2839
,"CLARK, KS",-,-,10 or fewer
,"JEWELL, KS",-,-,10 or fewer
,"MARSHALL, KS",-,-,190
,"BUTLER, IA",7.82%,3.31%,1662
,"POCAHONTAS, IA",9.19%,3.93%,1121
,"BROWN, IL",-,-,32
,"SHELBY, IA",-,-,92
,"JACKSON, KS",6.56%,4.02%,1143
,"LIVINGSTON, IL",8.41%,2.95%,4908
,"MUSCATINE, IA",9.05%,7.62%,8329
,"JACKSON, IN",7.28%,3.72%,1182
,"NEWTON, IN",-,-,152
,"STARKE, IN",6.08%,2.86%,839
,"MURRAY, GA",10.43%,3.20%,3498
,"JEFFERSON, KS",5.83%,2.69%,1785
,"LEAVENWORTH, KS",6.77%,5.47%,2320
,"SAINT CLAIR, IL",6.35%,2.59%,6567
,"SHAWNEE, KS",7.24%,6.38%,28116
,"GIBSON, IN",8.35%,4.04%,6157
,"KNOX, IN",9.58%,3.19%,6463
,"HENRY, IN",6.27%,3.90%,1307
,"MORGAN, IL",4.52%,2.39%,752
,"CLAY, IN",-,-,62
,"MASON, IL",9.46%,4.33%,994
,"POTTAWATOMIE, KS",6.84%,2.35%,892
,"LINN, KS",7.92%,-,202
,"PARKE, IN",-,-,23
,"CALHOUN, IA",8.07%,2.31%,954
,"LA PORTE, IN",9.33%,4.32%,718
,"ELK, KS",-,-,10 or fewer
,"WAYNE, IN",8.66%,5.52%,9443
,"GORDON, GA",9.62%,5.77%,6322
,"DEARBORN, IN",7.19%,4.37%,9281
,"LAKE, IN",5.92%,5.23%,29333
,"KNOX, IL",7.48%,3.07%,7591
,"SEWARD, KS",-,-,52
,"WARREN, IN",-,-,108
,"ST JOSEPH, IN",7.18%,6.82%,11057
,"HAMILTON, IL",-,-,59
,"CHARLTON, GA",7.63%,2.68%,485
,"MARION, IL",8.95%,3.51%,313
,"OGLETHORPE, GA",7.51%,2.58%,466
,"SCOTT, IN",9.24%,3.90%,1797
,"WHITE, IN",-,-,35
,"BUREAU, IL",7.24%,2.58%,4653
,"HANCOCK, GA",11.54%,-,156
,"VERMILION, IL",8.53%,6.93%,13055
,"MACOUPIN, IL",5.79%,2.96%,1452
,"STEUBEN, IN",6.57%,2.99%,2877
,"FAYETTE, IA",6.72%,4.46%,2128
,"RANDOLPH, IN",6.14%,3.34%,1107
,"FULTON, IN",8.41%,3.74%,428
,"DAVIESS, IN",8.82%,2.80%,1610
,"DECATUR, IA",10.61%,4.41%,1065
,"PAYETTE, ID",7.03%,4.39%,3896
,"FREMONT, IA",-,-,46
,"CLOUD, KS",-,-,21
,"JASPER, IN",4.10%,-,415
,"MILLS, IA",6.77%,-,192
,"GRANT, IN",4.91%,3.07%,1465
,"OWEN, IN",-,-,50
,"ELBERT, GA",10.24%,4.21%,713
,"PAGE, IA",-,-,105
,"KEARNY, KS",-,-,10 or fewer
,"BLACK HAWK, IA",8.23%,10.22%,19047
,"BAKER, FL",8.89%,3.64%,2530
,"FRANKLIN, KS",6.76%,2.97%,1582
,"LOGAN, IL",7.13%,3.48%,1235
,"LA SALLE, IL",7.90%,3.78%,13230
,"MONTGOMERY, IA",-,-,79
,"CATOOSA, GA",9.08%,3.87%,3514
,"VERMILLION, IN",11.67%,-,120
,"FLOYD, IN",7.92%,3.26%,8625
,"BREMER, IA",6.39%,3.46%,3210
,"KIOWA, KS",-,-,10 or fewer
,"NORTON, KS",-,-,29
,"SULLIVAN, IN",6.87%,-,262
,"CLARK, IN",7.59%,3.08%,19813
,"CRAWFORD, KS",-,-,102
,"HUNTINGTON, IN",7.62%,4.09%,6552
,"EDWARDS, IL",10.96%,-,365
,"MARSHALL, IA",8.97%,6.31%,5328
,"MERCER, IL",6.72%,3.49%,1606
,"PORTER, IN",4.65%,3.15%,5203
,"JAY, IN",7.22%,-,180
,"MARSHALL, IN",7.75%,4.31%,4966
,"TAZEWELL, IL",6.71%,3.30%,22470
,"HENRY, IL",7.63%,3.78%,5232
,"FAYETTE, IL",4.88%,2.04%,882
,"JASPER, IA",6.58%,3.12%,2339
,"TALBOT, GA",15.29%,-,85
,"MADISON, GA",7.60%,3.33%,1290
,"PUTNAM, IL",6.58%,2.63%,836
,"HARRISON, IA",-,-,96
,"TROUP, GA",6.10%,4.56%,7826
,"FULTON, IL",6.43%,2.40%,2084
,"CASS, IA",-,-,157
,"BLACKFORD, IN",6.29%,-,175
,"MACON, IL",7.14%,3.52%,5760
,"BENTON, IA",5.70%,3.31%,3807
,"POWESHIEK, IA",6.79%,3.40%,2090
,"PULASKI, IN",-,-,106
,"MADISON, IN",7.69%,6.02%,14950
,"MONTGOMERY, IL",6.08%,1.29%,1397
,"BRADFORD, FL",9.31%,4.65%,2364
,"FRANKLIN, GA",8.70%,6.41%,3196
,"WINNEBAGO, IL",6.98%,4.87%,44334
,"FOUNTAIN, IN",6.21%,5.88%,306
,"CHICKASAW, IA",9.38%,4.42%,746
,"CLINTON, IL",5.34%,3.49%,4380
,"WASHINGTON, KS",-,-,82
,"RILEY, KS",5.54%,2.57%,1010
,"NOBLE, IN",7.50%,3.75%,7442
,"DELAWARE, IN",6.44%,4.14%,1786
,"RICHLAND, IL",8.17%,3.35%,2448
,"HARPER, KS",-,-,12
,"GALLATIN, IL",-,-,123
,"WEBSTER, IA",8.40%,3.16%,6607
,"WHITE, GA",8.21%,7.85%,4127
,"LEE, IL",7.85%,4.37%,1236
,"RUSH, KS",-,-,135
,"SALINE, IL",-,-,258
,"HARDIN, IA",6.27%,2.70%,814
,"SEMINOLE, GA",-,-,69
,"LABETTE, KS",-,-,57
,"DECATUR, KS",-,-,69
,"PAULDING, GA",6.14%,3.72%,23017
,"WYANDOTTE, KS",8.12%,14.20%,13181
,"BARTHOLOMEW, IN",7.26%,4.33%,12240
,"DICKINSON, KS",4.12%,-,413
,"RUSSELL, KS",-,-,47
,"GRUNDY, IA",5.38%,2.96%,2026
,"CASSIA, ID",6.22%,3.38%,1303
,"MENARD, IL",5.00%,2.04%,540
,"ROCK ISLAND, IL",8.97%,7.03%,20305
,"FRANKLIN, IN",6.34%,3.33%,2494
,"MOULTRIE, IL",5.52%,3.65%,1014
,"FLOYD, GA",8.48%,4.32%,3634
,"JONES, IA",7.56%,2.53%,3203
,"WHITLEY, IN",6.17%,3.84%,5833
,"WILSON, KS",-,-,38
,"CHAUTAUQUA, KS",-,-,11
,"CEDAR, IA",5.74%,3.18%,3015
,"WASHINGTON, IL",5.45%,-,275
,"HUMBOLDT, IA",5.90%,1.86%,1610
,"BOONE, IL",6.75%,3.98%,8711
,"BAKER, GA",-,-,23
,"MARTIN, IN",6.76%,-,222
,"FORD, IL",5.85%,4.33%,1316
,"HART, GA",8.24%,6.89%,2075
,"NEMAHA, KS",-,-,235
,"MARION, KS",-,-,29
,"HOWARD, IN",7.14%,2.65%,9514
,"STEPHENS, GA",8.38%,6.92%,4870
,"MIAMI, IN",6.47%,2.28%,2194
,"PHILLIPS, KS",-,-,27
,"RIPLEY, IN",8.17%,4.70%,3574
,"ROOKS, KS",-,-,19
,"LOUISA, IA",8.17%,5.00%,1641
,"CLINTON, IN",8.80%,-,216
,"JEFFERSON, IL",-,-,78
,"WAYNE, IA",11.40%,6.62%,272
,"CLAY, GA",-,-,55
,"SPENCER, IN",7.26%,3.69%,1707
,"GRANT, KS",-,-,29
,"GREENE, IA",8.77%,3.57%,308
,"SHELBY, IL",8.34%,2.74%,1570
,"PEORIA, IL",6.63%,3.38%,33161
,"OGLE, IL",6.56%,3.83%,5667
,"TAYLOR, IA",7.46%,-,268
,"BOONE, IA",7.29%,3.23%,1083
,"SALINE, KS",15.22%,-,92
,"GEARY, KS",6.80%,4.71%,3354
,"CLAY, IL",5.67%,-,494
,"MORGAN, IN",4.99%,3.44%,1803
,"POLK, FL",6.50%,4.27%,62283
,"WABASH, IN",7.60%,3.57%,5105
,"WASHINGTON, ID",6.01%,4.33%,832
,"CLINTON, IA",8.42%,4.00%,3374
,"ANDERSON, KS",6.05%,3.70%,892
,"LINN, IA",6.19%,4.10%,44083
,"TIPTON, IN",6.87%,3.05%,655
,"STEPHENSON, IL",8.19%,5.77%,1404
,"OSBORNE, KS",-,-,10 or fewer
,"POLK, GA",7.02%,3.49%,2179
,"GLADES, FL",6.06%,7.88%,330
,"CLAYTON, IA",7.75%,2.38%,1136
,"CARROLL, IN",-,-,242
,"WABASH, IL",7.68%,4.19%,573
,"MCLEAN, IL",6.26%,4.73%,21949
,"LAGRANGE, IN",7.27%,2.51%,3028
,"OKEECHOBEE, FL",8.41%,4.80%,916
,"WALKER, GA",8.06%,4.25%,4257
,"HIGHLANDS, FL",8.70%,4.65%,4448
,"DADE, GA",6.63%,4.25%,800
,"BENEWAH, ID",-,-,29
,"DEKALB, IL",6.87%,3.83%,4175
,"MAHASKA, IA",8.18%,3.90%,3228
,"WOODFORD, IL",5.64%,2.70%,6703
,"HANCOCK, IN",5.45%,4.04%,8417
,"BARTON, KS",7.41%,1.70%,4128
,"OWYHEE, ID",8.57%,7.07%,1867
,"CAMDEN, GA",5.80%,3.34%,3981
,"CASS, IN",4.87%,2.54%,904
,"TALIAFERRO, GA",-,-,44
,"STEVENS, KS",-,-,12
,"ORANGE, IN",9.29%,-,226
,"VANDERBURGH, IN",7.15%,2.81%,23153
,"LINCOLN, KS",-,-,12
,"LAWRENCE, IN",-,-,149
,"BARTOW, GA",5.87%,3.18%,7038
,"DECATUR, IN",6.71%,3.89%,1877
,"ADAMS, ID",7.18%,-,404
,"ELLSWORTH, KS",-,-,56
,"HEARD, GA",6.58%,2.85%,456
,"JASPER, IL",9.32%,1.74%,976
,"VIGO, IN",14.08%,-,142
,"BANKS, GA",7.25%,6.08%,2663
,"BARROW, GA",7.05%,4.10%,9943
,"DOUGLAS, IL",7.01%,4.14%,2683
,"WILKES, GA",11.20%,-,125
,"MIAMI, KS",5.31%,4.09%,979
,"TWIN FALLS, ID",6.07%,5.70%,12718
,"RENO, KS",-,-,65
,"JEROME, ID",6.50%,8.25%,3600
,"WARREN, IA",6.40%,2.57%,6534
,"IOWA, IA",4.39%,3.45%,2232
,"JACKSON, IA",6.17%,4.52%,908
,"ADAMS, IN",6.21%,3.20%,1095
,"GEM, ID",5.17%,3.96%,1567
,"COWLEY, KS",-,-,32
,"LUMPKIN, GA",6.52%,3.56%,3711
,"WELLS, IN",5.65%,2.68%,1716
,"APPANOOSE, IA",11.79%,5.49%,1001
,"POSEY, IN",6.61%,2.03%,3542
,"HARRIS, GA",7.57%,4.42%,634
,"BINGHAM, ID",5.27%,1.71%,645
,"JACKSON, FL",11.98%,5.01%,459
,"KENDALL, IL",6.14%,5.16%,15133
,"MONTGOMERY, IN",-,-,93
,"HABERSHAM, GA",8.87%,8.18%,7667
,"HENDRY, FL",8.10%,6.91%,3344
,"SANGAMON, IL",5.64%,2.24%,11541
,"BARBER, KS",-,-,15
,"HOLMES, FL",11.69%,-,231
,"FLAGLER, FL",7.49%,3.74%,9161
,"DOUGLAS, GA",6.56%,4.18%,19084
,"LAKE, FL",6.84%,4.19%,41273
,"BOUNDARY, ID",-,-,10 or fewer
,"LINCOLN, ID",6.70%,7.22%,582
,"GRAHAM, KS",-,-,14
,"WHITFIELD, GA",9.32%,4.38%,7974
,"MONROE, IL",-,-,98
,"WHITESIDE, IL",6.79%,3.62%,1325
,"IROQUOIS, IL",9.07%,4.10%,1831
,"CARROLL, IL",6.56%,2.87%,488
,"HODGEMAN, KS",-,-,15
,"HARVEY, KS",-,-,32
,"PERRY, IN",9.83%,2.89%,692
,"EARLY, GA",-,-,124
,"BANNOCK, ID",5.25%,1.76%,4549
,"CANYON, ID",6.62%,5.51%,44806
,"FORD, KS",-,-,52
,"WAYNE, IL",-,-,173
,"HENDRICKS, IN",5.13%,6.18%,3430
,"VOLUSIA, FL",7.31%,5.28%,38772
,"IDA, IA",6.37%,-,314
,"CLARKE, GA",8.19%,3.38%,3761
,"MILLER, GA",-,-,32
,"UNION, GA",4.98%,-,542
,"FLOYD, IA",7.51%,3.95%,506
,"ADAIR, IA",5.15%,6.53%,291
,"BROWN, IN",4.36%,-,505
,"NASSAU, FL",7.28%,3.26%,10351
,"QUITMAN, GA",-,-,13
,"POWER, ID",4.19%,-,334
,"CHASE, KS",-,-,131
,"EDGAR, IL",5.72%,4.29%,629
,"GOODING, ID",6.49%,7.24%,1602
,"HALL, GA",8.02%,10.01%,34829
,"LEVY, FL",8.76%,4.99%,3550
,"WHITE, IL",7.44%,3.31%,605
,"KANKAKEE, IL",7.41%,4.46%,1727
,"MARION, IN",7.28%,8.83%,94098
,"CALHOUN, GA",-,-,46
,"ELLIS, KS",-,-,115
,"HENRY, IA",5.91%,4.45%,1573
,"IDAHO, ID",6.57%,-,213
,"SCOTT, IA",6.97%,5.33%,18424
,"PUTNAM, GA",10.73%,2.28%,615
,"MONROE, IA",7.59%,4.91%,448
,"JEFFERSON, IN",6.26%,2.71%,1661
,"ALLEN, IN",6.04%,4.02%,51380
,"DUVAL, FL",6.62%,3.30%,97350
,"KOSCIUSKO, IN",6.94%,5.83%,5853
,"WARRICK, IN",5.95%,2.24%,9973
,"WASHINGTON, FL",9.86%,-,213
,"COLES, IL",6.74%,4.26%,3383
,"JACKSON, GA",5.40%,4.55%,11462
,"MADISON, IA",3.85%,1.68%,1247
,"BUENA VISTA, IA",6.19%,4.76%,4266
,"KEOKUK, IA",5.36%,3.53%,1417
,"GUTHRIE, IA",6.19%,3.09%,614
,"ELKHART, IN",8.14%,8.06%,6119
,"PAWNEE, KS",5.54%,-,397
,"FREMONT, ID",-,-,68
,"LEWIS, ID",-,-,34
,"TOWNS, GA",5.00%,3.61%,360
,"UPSON, GA",7.10%,2.80%,465
,"MCPHERSON, KS",-,-,39
,"NESS, KS",-,-,38
,"RABUN, GA",7.50%,7.21%,1706
,"OTTAWA, KS",-,-,11
,"WOODBURY, IA",7.90%,3.32%,16823
,"PASCO, FL",6.46%,6.48%,22839
,"JOHNSON, IN",5.07%,2.66%,13029
,"HOWARD, IA",8.48%,3.60%,389
,"TWIGGS, GA",-,-,47
,"CARROLL, IA",10.51%,4.78%,314
,"DOUGLAS, KS",6.56%,4.58%,1464
,"BALDWIN, GA",8.93%,4.03%,347
,"VAN BUREN, IA",5.50%,-,382
,"WASHINGTON, IA",5.37%,4.88%,3424
,"PEACH, GA",7.42%,-,283
,"SAINT LUCIE, FL",5.01%,3.00%,14320
,"OBRIEN, IA",5.95%,1.76%,2620
,"CLARKE, IA",5.75%,3.07%,782
,"UNION, FL",7.54%,3.90%,1181
,"DIXIE, FL",7.87%,3.88%,877
,"KOSSUTH, IA",6.14%,3.22%,342
,"WORTH, IA",16.27%,7.23%,166
,"KANE, IL",7.58%,7.52%,48389
,"SUMTER, FL",7.69%,7.90%,4291
,"RICE, KS",-,-,147
,"PIATT, IL",4.87%,3.05%,2587
,"SPALDING, GA",6.55%,3.25%,4125
,"MCDONOUGH, IL",5.26%,1.75%,1084
,"STAFFORD, KS",5.26%,-,228
,"FINNEY, KS",-,-,88
,"RAWLINS, KS",-,-,194
,"HERNANDO, FL",6.65%,5.45%,4313
,"DECATUR, GA",10.87%,8.70%,184
,"TURNER, GA",-,-,84
,"IRWIN, GA",15.71%,-,70
,"MCINTOSH, GA",-,-,67
,"POLK, IA",6.41%,3.56%,71671
,"LANIER, GA",8.67%,2.59%,1003
,"TAYLOR, GA",-,-,64
,"SHOSHONE, ID",-,-,10 or fewer
,"COOK, IL",6.82%,10.17%,357796
,"MORGAN, GA",6.31%,2.55%,666
,"LUCAS, IA",7.01%,2.58%,542
,"ATKINSON, GA",-,-,116
,"ROCKDALE, GA",6.79%,3.65%,3947
,"WILL, IL",5.88%,5.09%,29519
,"CUMBERLAND, IL",5.93%,2.96%,641
,"MEADE, KS",-,-,10 or fewer
,"MORTON, KS",-,-,10 or fewer
,"CARROLL, GA",6.92%,3.42%,6319
,"ADAMS, IA",-,-,85
,"LANE, KS",-,-,11
,"HILLSBOROUGH, FL",5.83%,6.93%,65592
,"ECHOLS, GA",-,5.39%,241
,"WAPELLO, IA",9.82%,6.88%,4857
,"GADSDEN, FL",9.48%,5.42%,443
,"DUBUQUE, IA",5.56%,5.82%,7873
,"CLARK, IL",6.17%,4.32%,324
,"CHEROKEE, IA",4.55%,2.42%,703
,"EFFINGHAM, IL",5.71%,1.41%,3467
,"LAMAR, GA",7.29%,2.23%,672
,"SUMTER, GA",12.99%,9.04%,177
,"MCHENRY, IL",5.36%,3.70%,23638
,"STORY, IA",6.16%,2.60%,3538
,"MARION, FL",6.87%,4.18%,28948
,"OSCEOLA, FL",5.83%,4.75%,52709
,"CLAYTON, GA",5.49%,3.66%,17480
,"CLEARWATER, ID",-,-,54
,"COLUMBIA, FL",8.64%,5.00%,4041
,"LEE, IA",7.69%,3.50%,3030
,"JEFF DAVIS, GA",-,-,60
,"TREGO, KS",-,-,10 or fewer
,"DES MOINES, IA",8.45%,3.40%,4582
,"BEN HILL, GA",11.89%,7.69%,143
,"AUDUBON, IA",-,-,85
,"ELMORE, ID",4.95%,4.69%,4992
,"OSCEOLA, IA",5.26%,-,647
,"GREENE, GA",13.00%,2.62%,1146
,"PUTNAM, FL",8.57%,4.72%,4467
,"DOOLY, GA",-,-,55
,"CERRO GORDO, IA",10.03%,6.47%,1376
,"COOK, GA",6.55%,3.48%,718
,"CLAY, FL",6.21%,2.80%,23735
,"RANDOLPH, GA",-,-,31
,"COFFEE, GA",11.48%,4.81%,270
,"HARALSON, GA",6.51%,2.82%,1489
,"SEMINOLE, FL",5.44%,5.48%,46484
,"MONTGOMERY, GA",-,-,44
,"UNION, IA",7.67%,4.19%,430
,"MITCHELL, KS",-,-,10 or fewer
,"TIFT, GA",12.57%,6.56%,366
,"CHAMPAIGN, IL",6.29%,4.38%,35092
,"GILCHRIST, FL",7.80%,4.04%,1436
,"TERRELL, GA",-,-,57
,"SUWANNEE, FL",6.97%,4.04%,2325
,"BROOKS, GA",5.70%,5.86%,614
,"LEE, FL",6.18%,5.09%,76144
,"HENRY, GA",5.36%,2.51%,17159
,"SCHLEY, GA",-,-,47
,"BACON, GA",-,-,53
,"EDWARDS, KS",-,-,77
,"LAFAYETTE, FL",6.80%,-,309
,"BUTTS, GA",5.53%,2.19%,2099
,"GRUNDY, IL",6.10%,3.11%,1606
,"PALO ALTO, IA",5.96%,4.68%,235
,"CAMAS, ID",-,-,84
,"STEWART, GA",-,-,37
,"KINGMAN, KS",-,-,18
,"ADAMS, IL",-,-,230
,"GREELEY, KS",-,-,23
,"DOUGHERTY, GA",12.10%,8.89%,686
,"MARION, IA",7.25%,3.37%,1545
,"CANDLER, GA",-,-,31
,"PINELLAS, FL",6.84%,13.51%,18455
,"BOISE, ID",4.56%,2.66%,526
,"JASPER, GA",4.30%,-,442
,"LOWNDES, GA",4.43%,3.64%,10256
,"MITCHELL, GA",18.00%,10.00%,150
,"ORANGE, FL",5.13%,4.62%,164186
,"LATAH, ID",5.42%,2.57%,2454
,"THOMAS, KS",3.85%,0.98%,1427
,"MADISON, FL",8.55%,5.13%,468
,"SHERIDAN, KS",-,-,146
,"WORTH, GA",9.93%,-,141
,"ONEIDA, ID",-,-,93
,"HAMILTON, FL",8.10%,3.64%,605
,"MONROE, GA",6.49%,-,385
,"THOMAS, GA",12.91%,7.51%,426
,"HAMILTON, IA",5.52%,2.96%,743
,"HOUSTON, GA",9.26%,3.38%,1684
,"LYON, IA",4.31%,2.38%,1765
,"JOHNSON, KS",4.91%,7.04%,30196
,"DEKALB, GA",4.40%,4.93%,55782
,"EFFINGHAM, GA",4.95%,-,222
,"LOGAN, KS",-,-,239
,"BIBB, GA",8.86%,3.40%,1411
,"WINNEBAGO, IA",8.93%,3.75%,347
,"ALLAMAKEE, IA",5.83%,2.67%,2057
,"COBB, GA",4.48%,3.16%,83270
,"NEWTON, GA",7.00%,3.77%,5072
,"LONG, GA",-,-,71
,"WALTON, GA",5.93%,2.47%,5986
,"DALLAS, IA",4.24%,1.81%,12113
,"MONROE, IN",10.10%,6.25%,208
,"TELFAIR, GA",-,-,55
,"CARIBOU, ID",-,-,212
,"DAWSON, GA",5.39%,2.50%,4080
,"PLYMOUTH, IA",5.73%,2.35%,2041
,"MONONA, IA",5.69%,-,334
,"PULASKI, GA",-,-,95
,"CLINCH, GA",-,-,247
,"WINNESHIEK, IA",4.86%,1.80%,1830
,"GILMER, GA",6.18%,2.81%,890
,"NEZ PERCE, ID",-,-,133
,"CITRUS, FL",7.44%,3.43%,3912
,"BOONE, IN",4.45%,2.27%,1100
,"STANTON, KS",-,-,10 or fewer
,"SHERMAN, KS",3.59%,-,306
,"WARE, GA",6.39%,3.83%,313
,"TIPPECANOE, IN",4.88%,-,287
,"MITCHELL, IA",-,-,137
,"CRAWFORD, GA",-,-,60
,"WAKULLA, FL",5.91%,2.95%,440
,"PIKE, GA",6.29%,1.54%,779
,"BERRIEN, GA",6.10%,2.49%,1524
,"HASKELL, KS",-,-,10 or fewer
,"FRANKLIN, IA",7.04%,6.30%,270
,"TAYLOR, FL",10.60%,6.89%,566
,"EVANS, GA",-,-,39
,"GOVE, KS",-,-,61
,"LAKE, IL",5.02%,7.05%,47260
,"FANNIN, GA",7.76%,2.40%,541
,"JONES, GA",8.87%,-,203
,"BRANTLEY, GA",7.30%,-,233
,"COWETA, GA",5.66%,2.78%,4822
,"CHATTAHOOCHEE, GA",-,-,35
,"CHEYENNE, KS",-,-,96
,"ADA, ID",4.14%,3.24%,72262
,"PICKENS, GA",4.49%,1.62%,1605
,"MACON, GA",-,-,67
,"CRISP, GA",-,-,158
,"WRIGHT, IA",7.78%,2.89%,1247
