Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2024,,,
Session ID,2776075,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States FL_KS,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2024 - 12/31/2024,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/12/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"DEKALB, IN",-,-,909
,"OHIO, IN",-,-,903
,"NOBLE, IN",0.31%,0.56%,7442
,"UNION, IN",-,-,1192
,"CRAWFORD, IN",-,-,580
,"RANDOLPH, IL",-,-,42
,"PIKE, IN",-,-,1364
,"WASHINGTON, IN",1.36%,1.54%,1620
,"OSAGE, KS",-,-,2336
,"MERIWETHER, GA",-,-,795
,"HUNTINGTON, IN",0.26%,0.56%,6552
,"LYON, KS",0.36%,0.55%,3293
,"WABASH, IN",0.25%,0.59%,5105
,"WHITLEY, IN",0.24%,0.41%,5833
,"LAGRANGE, IN",0.46%,0.66%,3028
,"HARRISON, IN",0.70%,0.82%,4275
,"HARPER, KS",-,-,12
,"DIXIE, FL",-,-,877
,"SWITZERLAND, IN",-,-,1119
,"SHAWNEE, KS",0.43%,0.55%,28116
,"BROWN, IL",-,-,32
,"FAYETTE, IN",-,0.43%,3740
,"LAKE, IN",0.31%,0.55%,29333
,"GREENE, IN",-,-,126
,"STEPHENS, GA",0.27%,0.49%,4870
,"MASSAC, IL",-,-,1006
,"JEFFERSON, KS",-,-,1785
,"WABAUNSEE, KS",-,-,559
,"MORRIS, KS",-,-,135
,"DEARBORN, IN",0.38%,0.55%,9281
,"GREENWOOD, KS",-,-,170
,"MINIDOKA, ID",0.80%,1.22%,1883
,"BOND, IL",-,-,1421
,"COFFEY, KS",-,-,313
,"MUSCATINE, IA",0.36%,0.44%,8329
,"MARSHALL, IN",0.26%,0.40%,4966
,"PORTER, IN",0.58%,0.86%,5203
,"FRANKLIN, IN",-,-,2494
,"DECATUR, IA",-,-,1065
,"PAYETTE, ID",0.46%,0.54%,3896
,"BRADFORD, FL",0.63%,0.68%,2364
,"WAYNE, IN",0.19%,0.49%,9443
,"TAMA, IA",-,0.54%,2611
,"NEWTON, IN",-,-,152
,"CHASE, KS",-,-,131
,"GIBSON, IN",0.21%,0.36%,6157
,"MURRAY, GA",0.37%,0.46%,3498
,"JOHNSON, IL",-,-,272
,"ALEXANDER, IL",-,-,297
,"SHELBY, IL",-,-,1570
,"POTTAWATOMIE, KS",-,-,892
,"STEUBEN, IN",0.42%,0.73%,2877
,"TWIN FALLS, ID",0.46%,0.58%,12718
,"MOULTRIE, IL",-,-,1014
,"POWESHIEK, IA",0.62%,0.77%,2090
,"SCOTT, IN",0.72%,0.95%,1797
,"PULASKI, IL",-,-,289
,"BROWN, KS",-,-,166
,"MORGAN, IL",-,1.60%,752
,"DAVIESS, IN",-,0.87%,1610
,"JEROME, ID",0.36%,0.47%,3600
,"MADISON, IN",0.14%,0.38%,14950
,"LAWRENCE, IL",-,-,990
,"ELK, KS",-,-,10 or fewer
,"CHRISTIAN, IL",-,-,1416
,"WINNEBAGO, IL",0.43%,0.57%,44334
,"RANDOLPH, IN",-,-,1107
,"VERMILION, IL",0.37%,0.63%,13055
,"MACON, IL",0.40%,0.73%,5760
,"CLINTON, IL",-,-,4380
,"DOUGLAS, IL",0.63%,0.67%,2683
,"KOSCIUSKO, IN",0.36%,0.55%,5853
,"FAYETTE, IA",0.52%,0.61%,2128
,"JASPER, IN",-,-,415
,"OWYHEE, ID",0.64%,0.70%,1867
,"SAINT CLAIR, IL",-,0.46%,6567
,"FLOYD, IN",0.66%,0.81%,8625
,"JACKSON, KS",-,-,1143
,"BUTLER, IA",-,-,1662
,"STARK, IL",-,-,934
,"HENDERSON, IL",-,-,858
,"DONIPHAN, KS",-,-,522
,"WASHINGTON, IL",-,-,275
,"CASS, IL",-,-,356
,"STARKE, IN",-,-,839
,"MARTIN, IN",-,-,222
,"ALLEN, IN",0.32%,0.63%,51380
,"OGLE, IL",0.37%,0.58%,5667
,"BLACK HAWK, IA",0.52%,0.56%,19047
,"LOUISA, IA",0.73%,0.85%,1641
,"FREMONT, IA",-,-,46
,"PAULDING, GA",0.25%,0.60%,23017
,"DOUGLAS, GA",0.30%,0.65%,19084
,"CASSIA, ID",1.15%,1.23%,1303
,"HENRY, IL",0.52%,0.67%,5232
,"MADISON, GA",1.16%,2.09%,1290
,"GEM, ID",0.83%,1.08%,1567
,"GREENE, IL",-,-,152
,"WHITE, GA",-,0.70%,4127
,"MONTGOMERY, IA",-,-,79
,"MARSHALL, IA",0.49%,0.53%,5328
,"ST JOSEPH, IN",0.37%,0.71%,11057
,"LEAVENWORTH, KS",-,-,2320
,"WARREN, IL",0.39%,0.70%,2839
,"COOK, IL",0.44%,0.58%,357796
,"POTTAWATTAMIE, IA",-,-,1121
,"BOONE, IL",0.33%,0.47%,8711
,"TROUP, GA",0.23%,1.42%,7826
,"BARTHOLOMEW, IN",-,0.20%,12240
,"SULLIVAN, IN",-,-,262
,"CHARLTON, GA",-,-,485
,"ANDERSON, KS",-,-,892
,"PULASKI, IN",-,-,106
,"SCOTT, IL",-,-,72
,"MARSHALL, KS",-,-,190
,"MAHASKA, IA",0.62%,0.68%,3228
,"WHITFIELD, GA",0.69%,0.99%,7974
,"CANYON, ID",0.56%,0.65%,44806
,"MADISON, IL",-,0.45%,4673
,"ALLEN, KS",-,-,551
,"CLARK, IN",0.48%,0.59%,19813
,"RILEY, KS",1.09%,1.09%,1010
,"POSEY, IN",-,0.31%,3542
,"KNOX, IN",0.22%,0.34%,6463
,"MONROE, IL",-,-,98
,"FRANKLIN, GA",-,0.47%,3196
,"JENNINGS, IN",-,-,1411
,"MASON, IL",-,-,994
,"RIPLEY, IN",0.45%,0.59%,3574
,"CLAY, KS",-,-,81
,"VANDERBURGH, IN",0.23%,0.32%,23153
,"JAY, IN",-,-,180
,"KANE, IL",0.37%,0.54%,48389
,"WYANDOTTE, KS",0.17%,0.45%,13181
,"JEFFERSON, IL",-,-,78
,"SPENCER, IN",0.64%,1.00%,1707
,"MARSHALL, IL",-,-,2036
,"HART, GA",-,-,2075
,"POWER, ID",-,-,334
,"GRANT, KS",-,-,29
,"ORANGE, IN",-,-,226
,"MARION, IL",-,-,313
,"FLAGLER, FL",0.56%,0.74%,9161
,"HIGHLANDS, FL",0.58%,0.97%,4448
,"QUITMAN, GA",-,-,13
,"HEARD, GA",-,-,456
,"GRANT, IN",-,-,1465
,"FULTON, IN",-,-,428
,"HARRIS, GA",-,-,634
,"HARDIN, IL",-,-,25
,"LANIER, GA",1.20%,1.30%,1003
,"ROCK ISLAND, IL",0.46%,0.53%,20305
,"SEWARD, KS",-,-,52
,"CEDAR, IA",-,0.40%,3015
,"LINN, KS",-,-,202
,"KENDALL, IL",0.43%,0.63%,15133
,"LINCOLN, ID",-,-,582
,"PIKE, IL",-,-,74
,"COLES, IL",-,0.68%,3383
,"HALL, GA",0.22%,0.47%,34829
,"SCHUYLER, IL",-,-,131
,"GLADES, FL",-,-,330
,"ELKHART, IN",0.44%,0.70%,6119
,"POPE, IL",-,-,114
,"LINN, IA",0.35%,0.42%,44083
,"IDAHO, ID",-,-,213
,"WABASH, IL",-,-,573
,"WASHINGTON, ID",-,-,832
,"LUMPKIN, GA",-,0.67%,3711
,"HENDRY, FL",0.66%,0.90%,3344
,"HARDEE, FL",-,0.73%,2058
,"UNION, IL",-,-,328
,"POLK, FL",0.52%,0.79%,62283
,"CRAWFORD, IA",-,-,130
,"EDWARDS, IL",-,-,365
,"PEORIA, IL",0.30%,0.43%,33161
,"CUMBERLAND, IL",-,-,641
,"TAZEWELL, IL",0.39%,0.53%,22470
,"OGLETHORPE, GA",-,-,466
,"MAUI, HI",0.81%,0.86%,3722
,"BARROW, GA",0.38%,0.70%,9943
